primary_key,state,year,enroll,total_revenue,federal_revenue,state_revenue,local_revenue,total_expenditure,instruction_expenditure,support_services_expenditure,other_expenditure,capital_outlay_expenditure,grades_pk_g,grades_kg_g,grades_4_g,grades_8_g,grades_12_g,grades_1_8_g,grades_9_12_g,grades_all_g,avg_math_4_score,avg_math_8_score,avg_reading_4_score,avg_reading_8_score,region,lat,long,change,start,end,math_stats_g4,math_category_grade4,reading_stats_g4,reading_category_grade4,math_stats_g8,math_category_grade8,reading_stats_g8,reading_category_grade8
2015_COLORADO,colorado,2015,872320.0,9648297.0,715254.0,4354525.0,4578518.0,9557682.0,4578938.0,3170482.0,397263.0,923360.0,32224.0,64631.0,68176.0,65957.0,65317.0,541348.0,260909.0,899112.0,242.0,286.0,224.0,268.0,West,39.739227,-104.984856,-5354203.0,6226523.0,872320.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_CONNECTICUT,connecticut,2015,505366.0,11099837.0,444073.0,4353546.0,6302218.0,10542667.0,6006275.0,3233901.0,362941.0,530491.0,18385.0,36641.0,39077.0,40320.0,40321.0,315851.0,167056.0,537933.0,240.0,284.0,229.0,273.0,Northeast,41.764046,-72.682198,-366954.0,872320.0,505366.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_DELAWARE,delaware,2015,121845.0,2017075.0,137544.0,1142333.0,737198.0,1975093.0,1072395.0,583951.0,122741.0,103129.0,1553.0,10040.0,10533.0,10090.0,8782.0,83409.0,39845.0,134847.0,239.0,280.0,224.0,263.0,South,39.157307,-75.519722,-383521.0,505366.0,121845.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_DISTRICT_OF_COLUMBIA,district_of_columbia,2015,46155.0,1382282.0,146366.0,0.0,1235916.0,1360942.0,557345.0,379854.0,41841.0,381902.0,12316.0,7319.0,5701.0,4430.0,3867.0,44996.0,18884.0,84024.0,231.0,263.0,212.0,248.0,South,38.8964,-77.0262,-75690.0,121845.0,46155.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_FLORIDA,florida,2015,2743641.0,26971491.0,3118041.0,10661586.0,13191864.0,27277049.0,14931173.0,8186082.0,1816178.0,1681665.0,60122.0,199514.0,215435.0,206785.0,192877.0,1692825.0,839773.0,2792234.0,243.0,275.0,227.0,263.0,South,30.438118,-84.281296,2697486.0,46155.0,2743641.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_GEORGIA,georgia,2015,1717805.0,18584666.0,1831221.0,8310872.0,8442573.0,18501103.0,10081483.0,5324072.0,996277.0,1879063.0,46685.0,128788.0,134343.0,131509.0,109345.0,1067899.0,513865.0,1757237.0,236.0,279.0,222.0,262.0,South,33.749027,-84.388229,-1025836.0,2743641.0,1717805.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_HAWAII,hawaii,2015,182384.0,2703683.0,259390.0,2381547.0,62746.0,2521004.0,1377713.0,835930.0,145560.0,161801.0,1586.0,14860.0,15196.0,13129.0,10741.0,114924.0,50219.0,181995.0,238.0,279.0,215.0,257.0,West,21.307442,-157.857376,-1535421.0,1717805.0,182384.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_IDAHO,idaho,2015,274131.0,2167967.0,232449.0,1381205.0,554313.0,2029520.0,1130814.0,663005.0,108684.0,75680.0,2549.0,20988.0,22812.0,22350.0,20087.0,182320.0,86334.0,292277.0,239.0,284.0,222.0,269.0,West,43.617775,-116.199722,91747.0,182384.0,274131.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_ILLINOIS,illinois,2015,2047123.0,32096832.0,2262192.0,11858968.0,17975672.0,32410033.0,17313173.0,10279691.0,992075.0,2056951.0,87589.0,135924.0,149373.0,150193.0,147993.0,1198970.0,619292.0,2041779.0,237.0,282.0,222.0,267.0,Midwest,39.798363,-89.654961,1772992.0,274131.0,2047123.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_INDIANA,indiana,2015,1004215.0,12456571.0,929878.0,7676341.0,3850352.0,11378564.0,5537406.0,3712136.0,547516.0,948358.0,18529.0,77044.0,77751.0,79198.0,74952.0,628889.0,321313.0,1046757.0,248.0,287.0,227.0,268.0,Midwest,39.768623,-86.162643,-1042908.0,2047123.0,1004215.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_IOWA,iowa,2015,505311.0,6714410.0,458457.0,3460798.0,2795155.0,6772654.0,3383909.0,1912222.0,262267.0,842674.0,28971.0,39218.0,37030.0,35965.0,36387.0,293017.0,146808.0,508014.0,243.0,286.0,224.0,268.0,Midwest,41.591087,-93.603729,-498904.0,1004215.0,505311.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_KANSAS,kansas,2015,496920.0,5991731.0,475273.0,3967809.0,1548649.0,6175724.0,3051755.0,1692953.0,250584.0,963767.0,18773.0,36975.0,36928.0,35694.0,33667.0,293540.0,141615.0,495884.0,241.0,284.0,221.0,267.0,Midwest,39.048191,-95.677956,-8391.0,505311.0,496920.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_KENTUCKY,kentucky,2015,688475.0,7548871.0,848963.0,4176753.0,2523155.0,7554887.0,3807748.0,2417226.0,468694.0,600859.0,27144.0,49463.0,51339.0,49774.0,44659.0,410676.0,198820.0,686598.0,242.0,278.0,228.0,268.0,South,38.186722,-84.875374,191555.0,496920.0,688475.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_LOUISIANA,louisiana,2015,661015.0,8448743.0,1235580.0,3480365.0,3732798.0,8437263.0,4100906.0,2774314.0,416066.0,780338.0,28444.0,53716.0,54294.0,52480.0,41790.0,437974.0,198577.0,718711.0,234.0,268.0,216.0,255.0,South,30.457069,-91.187393,-27460.0,688475.0,661015.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_MAINE,maine,2015,176176.0,2739589.0,183883.0,1060925.0,1494781.0,2596180.0,1406898.0,910381.0,109541.0,55686.0,5396.0,12835.0,13311.0,13544.0,14028.0,107109.0,56273.0,181613.0,242.0,285.0,224.0,268.0,Northeast,44.307167,-69.781693,-484839.0,661015.0,176176.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_MARYLAND,maryland,2015,874108.0,14491642.0,819162.0,6267624.0,7404856.0,13882823.0,7686024.0,4358416.0,386104.0,1050651.0,31034.0,64930.0,66910.0,63777.0,58493.0,530541.0,253096.0,879601.0,239.0,283.0,223.0,268.0,South,38.978764,-76.490936,697932.0,176176.0,874108.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_MASSACHUSETTS,massachusetts,2015,916130.0,16985185.0,778939.0,6808436.0,9397810.0,16972319.0,9774884.0,5043032.0,497880.0,1034539.0,29297.0,66142.0,70892.0,72176.0,70997.0,571237.0,294897.0,964026.0,251.0,297.0,235.0,274.0,Northeast,42.358162,-71.063698,42022.0,874108.0,916130.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_MICHIGAN,michigan,2015,1345009.0,19025996.0,1582706.0,10510346.0,6932944.0,17742903.0,9040821.0,5839572.0,831874.0,967476.0,48961.0,113090.0,111267.0,113640.0,114700.0,887682.0,482540.0,1536231.0,236.0,278.0,216.0,264.0,Midwest,42.733635,-84.555328,428879.0,916130.0,1345009.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_MINNESOTA,minnesota,2015,807044.0,11684249.0,629909.0,7567199.0,3487141.0,11969872.0,6257807.0,2933999.0,893322.0,1328863.0,15443.0,63591.0,65362.0,63075.0,69441.0,519641.0,265709.0,864384.0,250.0,294.0,223.0,270.0,Midwest,44.955097,-93.102211,-537965.0,1345009.0,807044.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_MISSISSIPPI,mississippi,2015,490189.0,4592343.0,672366.0,2324855.0,1595122.0,4624539.0,2350872.0,1525340.0,285117.0,407791.0,4867.0,37573.0,36092.0,35922.0,29561.0,301491.0,135375.0,487200.0,234.0,271.0,214.0,252.0,South,32.303848,-90.182106,-316855.0,807044.0,490189.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_MISSOURI,missouri,2015,892779.0,10623391.0,948600.0,4441091.0,5233700.0,10540353.0,5387766.0,3266781.0,615166.0,869078.0,33360.0,67126.0,69134.0,67126.0,64475.0,549399.0,269349.0,919234.0,239.0,281.0,223.0,267.0,Midwest,38.579201,-92.172935,402590.0,490189.0,892779.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_MONTANA,montana,2015,144447.0,1804339.0,214980.0,851068.0,738291.0,1804841.0,940488.0,581694.0,80426.0,160885.0,1158.0,11502.0,11659.0,10967.0,9756.0,90837.0,41822.0,145319.0,241.0,287.0,225.0,270.0,West,46.585709,-112.018417,-748332.0,892779.0,144447.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_NEBRASKA,nebraska,2015,312281.0,4248695.0,344382.0,1350116.0,2554197.0,4283846.0,2446701.0,1102622.0,183067.0,449287.0,15665.0,23374.0,23366.0,22656.0,23549.0,185325.0,91650.0,316014.0,244.0,286.0,227.0,269.0,Midwest,40.808075,-96.699654,167834.0,144447.0,312281.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_NEVADA,nevada,2015,438948.0,4345419.0,395630.0,2744606.0,1205183.0,4183085.0,2170424.0,1459504.0,174388.0,205794.0,5554.0,34495.0,36474.0,35802.0,32122.0,289732.0,136906.0,467527.0,234.0,275.0,214.0,259.0,West,39.163914,-119.766121,126667.0,312281.0,438948.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_NEW_HAMPSHIRE,new_hampshire,2015,183039.0,3093061.0,164905.0,1000063.0,1928093.0,3044720.0,1697165.0,938368.0,75581.0,125475.0,3743.0,11192.0,13639.0,14319.0,13947.0,109370.0,58107.0,182425.0,249.0,294.0,232.0,275.0,Northeast,43.206898,-71.537994,-255909.0,438948.0,183039.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_NEW_JERSEY,new_jersey,2015,1339230.0,29335237.0,1154004.0,11423305.0,16757928.0,28809725.0,15339450.0,9414336.0,1271558.0,1290946.0,63284.0,91870.0,98565.0,98128.0,97602.0,790025.0,402208.0,1408845.0,245.0,293.0,229.0,271.0,Northeast,40.220596,-74.769913,1156191.0,183039.0,1339230.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_NEW_MEXICO,new_mexico,2015,326297.0,3789651.0,499789.0,2595682.0,694180.0,3846641.0,1773801.0,1256303.0,154435.0,587243.0,8509.0,24696.0,25681.0,24957.0,21106.0,205691.0,96798.0,335694.0,231.0,271.0,207.0,253.0,West,35.68224,-105.939728,-1012933.0,1339230.0,326297.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_NEW_YORK,new_york,2015,2631532.0,63712218.0,2869847.0,25900858.0,34941513.0,65094591.0,41954260.0,15714795.0,1540851.0,4536014.0,50430.0,198024.0,199866.0,197997.0,189562.0,1601015.0,820402.0,2711626.0,237.0,280.0,223.0,263.0,Northeast,42.652843,-73.757874,2305235.0,326297.0,2631532.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_NORTH_CAROLINA,north_carolina,2015,1465031.0,13146934.0,1589570.0,8172685.0,3384679.0,14060699.0,7960222.0,4082387.0,746694.0,698847.0,18565.0,116324.0,118617.0,117902.0,99258.0,945647.0,462874.0,1544934.0,244.0,281.0,226.0,261.0,South,35.78043,-78.639099,-1166501.0,2631532.0,1465031.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_NORTH_DAKOTA,north_dakota,2015,106061.0,1644533.0,158373.0,942772.0,543388.0,1804762.0,825445.0,483984.0,110836.0,303053.0,2213.0,8929.0,8435.0,7735.0,7459.0,66827.0,30675.0,108644.0,245.0,288.0,225.0,267.0,Midwest,46.82085,-100.783318,-1358970.0,1465031.0,106061.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_OHIO,ohio,2015,1600222.0,24378660.0,1676820.0,10169760.0,12532080.0,22561728.0,11620080.0,7324444.0,922732.0,1750785.0,33118.0,124097.0,127995.0,131692.0,119952.0,1037775.0,521595.0,1716585.0,244.0,285.0,225.0,266.0,Midwest,39.961346,-82.999069,1494161.0,106061.0,1600222.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_OKLAHOMA,oklahoma,2015,671715.0,6121188.0,688990.0,2993050.0,2439148.0,6184819.0,3000894.0,2041507.0,414086.0,663768.0,41660.0,53462.0,50354.0,48858.0,42088.0,409036.0,187118.0,692878.0,240.0,275.0,222.0,263.0,South,35.492207,-97.503342,-928507.0,1600222.0,671715.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_OREGON,oregon,2015,570376.0,7111710.0,577106.0,3678001.0,2856603.0,7011609.0,3650855.0,2272382.0,249968.0,477516.0,,41625.0,44558.0,43067.0,48735.0,353184.0,181598.0,576407.0,238.0,283.0,220.0,268.0,West,44.938461,-123.030403,-101339.0,671715.0,570376.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_PENNSYLVANIA,pennsylvania,2015,1589429.0,29967185.0,1857885.0,10532452.0,17576848.0,29690645.0,16058338.0,8196747.0,1050310.0,1663209.0,8201.0,120874.0,130671.0,131505.0,129921.0,1047793.0,540546.0,1717414.0,243.0,284.0,227.0,269.0,Northeast,40.264378,-76.883598,1019053.0,570376.0,1589429.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_RHODE_ISLAND,rhode_island,2015,134574.0,2367068.0,184718.0,908963.0,1273387.0,2326473.0,1322055.0,792525.0,90209.0,50889.0,2450.0,9897.0,10900.0,10945.0,10752.0,86796.0,42871.0,142014.0,238.0,281.0,225.0,265.0,Northeast,41.830914,-71.414963,-1454855.0,1589429.0,134574.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Excellent,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_SOUTH_CAROLINA,south_carolina,2015,737401.0,8759944.0,836137.0,4094766.0,3829041.0,8783362.0,4123140.0,2893109.0,447019.0,928112.0,24654.0,55389.0,57740.0,56150.0,46909.0,462710.0,220780.0,763533.0,237.0,276.0,218.0,260.0,South,34.000343,-81.033211,602827.0,134574.0,737401.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Below Average
2015_SOUTH_DAKOTA,south_dakota,2015,132836.0,1415149.0,206853.0,425614.0,782682.0,1464781.0,709363.0,426257.0,70128.0,222592.0,3112.0,11552.0,10460.0,9549.0,8616.0,82347.0,37242.0,134253.0,240.0,285.0,220.0,267.0,Midwest,44.367031,-100.346405,-604565.0,737401.0,132836.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Below Average,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Excellent,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
2015_TENNESSEE,tennessee,2015,994530.0,9455920.0,1122775.0,4385403.0,3947742.0,9562527.0,5343272.0,2862499.0,560697.0,553396.0,30352.0,74240.0,76904.0,73899.0,68585.0,604802.0,291841.0,1001235.0,241.0,278.0,219.0,265.0,South,36.16581,-86.784241,861694.0,132836.0,994530.0,"{'min': 231.0, 'max': 251.0, 'mean': 240.27450980392157}",Excellent,"{'min': 207.0, 'max': 235.0, 'mean': 222.09803921568627}",Below Average,"{'min': 263.0, 'max': 297.0, 'mean': 281.72549019607845}",Below Average,"{'min': 248.0, 'max': 275.0, 'mean': 264.84313725490193}",Excellent
